approach,query_no,latency,average_relative_error,bin_completeness,total_bins,query,sample_percentage
US,146,0.01108725368976593,17.12707182320442,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 79.00 and arr_delay = 158.00;
",100
US,147,0.011198781430721283,13.788487282463185,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 1147.00 and arr_delay = 111.00;
",100
US,148,0.011839143931865692,36.17021276595745,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 314.00 and arr_delay = 88.00;
",100
US,149,0.011168546974658966,9.62962962962963,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 204.00 and arr_delay = 76.00;
",100
US,150,0.011692903935909271,17.096018735362996,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 416.00 and arr_delay = 166.00;
",100
US,151,0.011526182293891907,9.289617486338798,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 2688.00 and arr_delay = 242.00;
",100
US,152,0.011039622128009796,1.1804384485666104,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 250.00 and arr_delay = 82.00;
",100
US,153,0.01041838526725769,1.0740531373657434,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 342.00 and arr_delay = 44.00;
",100
US,154,0.010837726294994354,26.369075011504833,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 68.00 and arr_delay = 105.00;
",100
US,155,0.01012440025806427,10.782865583456426,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 221.00 and arr_delay = 122.00;
",100
US,156,0.01030607521533966,140.96385542168676,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 752.00 and arr_delay = 219.00;
",100
US,157,0.011399313807487488,11.66077738515901,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 228.00 and arr_delay = 128.00;
",100
US,158,0.012186482548713684,21.155638397017707,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 45.00 and arr_delay = 137.00;
",100
US,159,0.01104968786239624,25.80816110227875,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance <= 1036.00 and arr_delay = 99.00;
",100
US,160,0.01047525554895401,100,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 801.00 and arr_delay = 172.00;
",100
US,161,0.010797098278999329,24.86992715920916,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 82.00 and arr_delay = 141.00;
",100
