approach,query_no,latency,average_relative_error,bin_completeness,total_bins,query,sample_percentage
US,57,0.014006607234477997,7.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'IAG' and arr_delay > 10.00 and arr_delay <= 392.00;
",100
US,58,0.00740429013967514,1.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'GJT';
",100
US,59,0.007986322045326233,4.166666666666667,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dep_delay >= 750.00 and dep_delay <= 876.00 and air_time >= 215.00 and air_time < 685.00;
",100
US,60,0.012674815952777863,1.0035555555555555,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 1995 and arr_delay > 43.00 and arr_delay < 61.00;
",100
US,61,0.011304579675197601,1.0416844919786097,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_in > 3.00 and taxi_in <= 76.00 and dep_delay >= 151.00 and dep_delay < 555.00;
",100
US,62,0.01853957027196884,1.0516258064516129,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE air_time >= -456.00 and air_time <= 365.00 and dep_delay > 115.00 and dep_delay <= 375.00;
",100
US,63,0.01227165013551712,30.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_in >= 232.00 and taxi_in <= 720.00 and arr_delay > -61.00 and arr_delay <= 327.00;
",100
US,64,0.014790073037147522,1.1976047904191616,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance > 1042.00 and distance <= 2500.00 and dep_delay >= 359.00 and dep_delay <= 814.00;
",100
US,65,0.011402405798435211,3.3333333333333335,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'FAR' and taxi_out > 46.00 and taxi_out <= 65.00;
",100
US,66,0.008054010570049286,1.3761467889908257,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 2003 and air_time > 393.00 and air_time < 469.00;
",100
US,67,0.010801039636135101,1.0233333333333334,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 2002 and dep_delay >= 228.00 and dep_delay < 861.00;
",100
US,68,0.01309177279472351,9.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE arr_delay >= 53.00 and arr_delay < 881.00 and air_time > 599.00 and air_time < 625.00;
",100
US,69,0.008289515972137451,4.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE air_time > 244.00 and air_time <= 417.00 and taxi_out >= 317.00 and taxi_out <= 472.00;
",100
US,70,0.012167148292064667,1.098901098901099,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 2003 and arr_delay > 354.00 and arr_delay <= 852.00;
",100
US,71,0.01468588411808014,1.335,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance > 602.00 and distance <= 719.00 and arr_delay >= 287.00 and arr_delay <= 510.00;
",100
US,72,0.01719725877046585,1.0068541354037537,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE air_time >= -566.00 and air_time <= 221.00;
",100
US,73,0.007172092795372009,1.0414201183431953,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'OMA';
",100
US,74,0.01565062254667282,6.25,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE air_time > 101.00 and air_time < 641.00 and arr_delay >= 209.00 and arr_delay < 654.00 and taxi_in > 54.00 and taxi_in <= 60.00;
",100
US,75,0.011726811528205872,1.675977653631285,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_in >= 119.00 and taxi_in < 171.00;
",100
